userId	geneSymbol	geneName	entrezgene	gLink
ENSG00000276715	YWHAEP7	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon pseudogene 7	284100	https://www.ncbi.nlm.nih.gov/gene/?term=284100
ENSG00000241369	LINC01192	long intergenic non-protein coding RNA 1192	647107	https://www.ncbi.nlm.nih.gov/gene/?term=647107
ENSG00000249395	CASC9	cancer susceptibility 9	101805492	https://www.ncbi.nlm.nih.gov/gene/?term=101805492
ENSG00000162782	TDRD5	tudor domain containing 5	163589	https://www.ncbi.nlm.nih.gov/gene/?term=163589
ENSG00000102854	MSLN	mesothelin	10232	https://www.ncbi.nlm.nih.gov/gene/?term=10232
ENSG00000221676	RNU6ATAC	RNA, U6atac small nuclear (U12-dependent splicing)	100151684	https://www.ncbi.nlm.nih.gov/gene/?term=100151684
ENSG00000268104	SLC6A14	solute carrier family 6 member 14	11254	https://www.ncbi.nlm.nih.gov/gene/?term=11254
ENSG00000052850	ALX4	ALX homeobox 4	60529	https://www.ncbi.nlm.nih.gov/gene/?term=60529
ENSG00000243479	MNX1-AS1	MNX1 antisense RNA 1 (head to head)	645249	https://www.ncbi.nlm.nih.gov/gene/?term=645249
ENSG00000015413	DPEP1	dipeptidase 1	1800	https://www.ncbi.nlm.nih.gov/gene/?term=1800
ENSG00000204091	TDRG1	testis development related 1	732253	https://www.ncbi.nlm.nih.gov/gene/?term=732253
ENSG00000180305	WFDC10A	WAP four-disulfide core domain 10A	140832	https://www.ncbi.nlm.nih.gov/gene/?term=140832
ENSG00000260887	CASC22	cancer susceptibility 22	283854	https://www.ncbi.nlm.nih.gov/gene/?term=283854
ENSG00000257636	G2E3-AS1	G2E3 antisense RNA 1	105370431	https://www.ncbi.nlm.nih.gov/gene/?term=105370431
ENSG00000232079	LINC01697	long intergenic non-protein coding RNA 1697	284825	https://www.ncbi.nlm.nih.gov/gene/?term=284825
ENSG00000258910	LINC01956	long intergenic non-protein coding RNA 1956	107985816	https://www.ncbi.nlm.nih.gov/gene/?term=107985816
ENSG00000185002	RFX6	regulatory factor X6	222546	https://www.ncbi.nlm.nih.gov/gene/?term=222546
ENSG00000227131	LOC105375050	uncharacterized LOC105375050	105375050	https://www.ncbi.nlm.nih.gov/gene/?term=105375050
ENSG00000113100	CDH9	cadherin 9	1007	https://www.ncbi.nlm.nih.gov/gene/?term=1007
ENSG00000169347	GP2	glycoprotein 2	2813	https://www.ncbi.nlm.nih.gov/gene/?term=2813
ENSG00000124159	MATN4	matrilin 4	8785	https://www.ncbi.nlm.nih.gov/gene/?term=8785
ENSG00000273983	HIST1H3G	histone cluster 1 H3 family member g	8355	https://www.ncbi.nlm.nih.gov/gene/?term=8355
ENSG00000237664	LINC00316	long intergenic non-protein coding RNA 316	388830	https://www.ncbi.nlm.nih.gov/gene/?term=388830
ENSG00000166589	CDH16	cadherin 16	1014	https://www.ncbi.nlm.nih.gov/gene/?term=1014
ENSG00000164093	PITX2	paired like homeodomain 2	5308	https://www.ncbi.nlm.nih.gov/gene/?term=5308
ENSG00000186912	P2RY4	pyrimidinergic receptor P2Y4	5030	https://www.ncbi.nlm.nih.gov/gene/?term=5030
ENSG00000132972	RNF17	ring finger protein 17	56163	https://www.ncbi.nlm.nih.gov/gene/?term=56163
ENSG00000154118	JPH3	junctophilin 3	57338	https://www.ncbi.nlm.nih.gov/gene/?term=57338
ENSG00000165583	SSX5	SSX family member 5	6758	https://www.ncbi.nlm.nih.gov/gene/?term=6758
ENSG00000259803	SLC22A31	solute carrier family 22 member 31	146429	https://www.ncbi.nlm.nih.gov/gene/?term=146429
ENSG00000249196	TMEM132D-AS1	TMEM132D antisense RNA 1	283352	https://www.ncbi.nlm.nih.gov/gene/?term=283352
ENSG00000227053	LOC102724094	uncharacterized LOC102724094	102724094	https://www.ncbi.nlm.nih.gov/gene/?term=102724094
ENSG00000230417	LINC00595	long intergenic non-protein coding RNA 595	414243	https://www.ncbi.nlm.nih.gov/gene/?term=414243
ENSG00000230417	LINC00856	long intergenic non-protein coding RNA 856	100132987	https://www.ncbi.nlm.nih.gov/gene/?term=100132987
ENSG00000226702	MIR217HG	MIR217 host gene	104355290	https://www.ncbi.nlm.nih.gov/gene/?term=104355290
ENSG00000183036	PCP4	Purkinje cell protein 4	5121	https://www.ncbi.nlm.nih.gov/gene/?term=5121
ENSG00000169550	MUC15	mucin 15, cell surface associated	143662	https://www.ncbi.nlm.nih.gov/gene/?term=143662
ENSG00000248118	LINC01019	long intergenic non-protein coding RNA 1019	285577	https://www.ncbi.nlm.nih.gov/gene/?term=285577
ENSG00000237166	LINC01792	long intergenic non-protein coding RNA 1792	100507140	https://www.ncbi.nlm.nih.gov/gene/?term=100507140
ENSG00000186458	DEFB132	defensin beta 132	400830	https://www.ncbi.nlm.nih.gov/gene/?term=400830
ENSG00000121446	RGSL1	regulator of G protein signaling like 1	353299	https://www.ncbi.nlm.nih.gov/gene/?term=353299
ENSG00000203740	METTL11B	methyltransferase like 11B	149281	https://www.ncbi.nlm.nih.gov/gene/?term=149281
ENSG00000187166	H1FNT	H1 histone family member N, testis specific	341567	https://www.ncbi.nlm.nih.gov/gene/?term=341567
ENSG00000168907	PLA2G4F	phospholipase A2 group IVF	255189	https://www.ncbi.nlm.nih.gov/gene/?term=255189
ENSG00000197993	KEL	Kell metallo-endopeptidase (Kell blood group)	3792	https://www.ncbi.nlm.nih.gov/gene/?term=3792
ENSG00000179097	HTR1F	5-hydroxytryptamine receptor 1F	3355	https://www.ncbi.nlm.nih.gov/gene/?term=3355
ENSG00000183690	EFHC2	EF-hand domain containing 2	80258	https://www.ncbi.nlm.nih.gov/gene/?term=80258
ENSG00000182040	USH1G	USH1 protein network component sans	124590	https://www.ncbi.nlm.nih.gov/gene/?term=124590
ENSG00000149043	SYT8	synaptotagmin 8	90019	https://www.ncbi.nlm.nih.gov/gene/?term=90019
ENSG00000278195	SSTR3	somatostatin receptor 3	6753	https://www.ncbi.nlm.nih.gov/gene/?term=6753
ENSG00000185915	KLHL34	kelch like family member 34	257240	https://www.ncbi.nlm.nih.gov/gene/?term=257240
ENSG00000113327	GABRG2	gamma-aminobutyric acid type A receptor gamma2 subunit	2566	https://www.ncbi.nlm.nih.gov/gene/?term=2566
ENSG00000146276	GABRR1	gamma-aminobutyric acid type A receptor rho1 subunit	2569	https://www.ncbi.nlm.nih.gov/gene/?term=2569
ENSG00000257743	MGAM2	maltase-glucoamylase 2 (putative)	93432	https://www.ncbi.nlm.nih.gov/gene/?term=93432
ENSG00000141744	PNMT	phenylethanolamine N-methyltransferase	5409	https://www.ncbi.nlm.nih.gov/gene/?term=5409
ENSG00000215512	LOC644669	NA	644669	https://www.ncbi.nlm.nih.gov/gene/?term=644669
ENSG00000006611	USH1C	USH1 protein network component harmonin	10083	https://www.ncbi.nlm.nih.gov/gene/?term=10083
ENSG00000178522	AMBN	ameloblastin	258	https://www.ncbi.nlm.nih.gov/gene/?term=258
ENSG00000205277	MUC12	mucin 12, cell surface associated	10071	https://www.ncbi.nlm.nih.gov/gene/?term=10071
ENSG00000233056	ERVH48-1	endogenous retrovirus group 48 member 1	90625	https://www.ncbi.nlm.nih.gov/gene/?term=90625
ENSG00000279516	FAM230C	family with sequence similarity 230 member C	26080	https://www.ncbi.nlm.nih.gov/gene/?term=26080
ENSG00000125285	SOX21	SRY-box 21	11166	https://www.ncbi.nlm.nih.gov/gene/?term=11166
ENSG00000163064	EN1	engrailed homeobox 1	2019	https://www.ncbi.nlm.nih.gov/gene/?term=2019
ENSG00000123364	HOXC13	homeobox C13	3229	https://www.ncbi.nlm.nih.gov/gene/?term=3229
ENSG00000171405	XAGE5	X antigen family member 5	170627	https://www.ncbi.nlm.nih.gov/gene/?term=170627
ENSG00000124935	SCGB1D2	secretoglobin family 1D member 2	10647	https://www.ncbi.nlm.nih.gov/gene/?term=10647
ENSG00000086967	MYBPC2	myosin binding protein C, fast type	4606	https://www.ncbi.nlm.nih.gov/gene/?term=4606
ENSG00000006788	MYH13	myosin heavy chain 13	8735	https://www.ncbi.nlm.nih.gov/gene/?term=8735
ENSG00000164509	IL31RA	interleukin 31 receptor A	133396	https://www.ncbi.nlm.nih.gov/gene/?term=133396
ENSG00000013293	SLC7A14	solute carrier family 7 member 14	57709	https://www.ncbi.nlm.nih.gov/gene/?term=57709
ENSG00000170689	HOXB9	homeobox B9	3219	https://www.ncbi.nlm.nih.gov/gene/?term=3219
ENSG00000181449	SOX2	SRY-box 2	6657	https://www.ncbi.nlm.nih.gov/gene/?term=6657
ENSG00000224057	EGFR-AS1	EGFR antisense RNA 1	100507500	https://www.ncbi.nlm.nih.gov/gene/?term=100507500
ENSG00000101144	BMP7	bone morphogenetic protein 7	655	https://www.ncbi.nlm.nih.gov/gene/?term=655
ENSG00000242173	ARHGDIG	Rho GDP dissociation inhibitor gamma	398	https://www.ncbi.nlm.nih.gov/gene/?term=398
ENSG00000141750	STAC2	SH3 and cysteine rich domain 2	342667	https://www.ncbi.nlm.nih.gov/gene/?term=342667
ENSG00000256574	OR13A1	olfactory receptor family 13 subfamily A member 1	79290	https://www.ncbi.nlm.nih.gov/gene/?term=79290
ENSG00000271209	BRDTP1	bromodomain testis associated pseudogene 1	643486	https://www.ncbi.nlm.nih.gov/gene/?term=643486
ENSG00000086159	AQP6	aquaporin 6	363	https://www.ncbi.nlm.nih.gov/gene/?term=363
ENSG00000256732	LOC100996671	uncharacterized LOC100996671	100996671	https://www.ncbi.nlm.nih.gov/gene/?term=100996671
ENSG00000268041	LOC390937	ETS domain-containing transcription factor ERF	390937	https://www.ncbi.nlm.nih.gov/gene/?term=390937
ENSG00000189325	C6orf222	chromosome 6 open reading frame 222	389384	https://www.ncbi.nlm.nih.gov/gene/?term=389384
ENSG00000251576	LINC01267	long intergenic non-protein coding RNA 1267	101927565	https://www.ncbi.nlm.nih.gov/gene/?term=101927565
ENSG00000163515	RETNLB	resistin like beta	84666	https://www.ncbi.nlm.nih.gov/gene/?term=84666
ENSG00000174145	NWD2	NACHT and WD repeat domain containing 2	57495	https://www.ncbi.nlm.nih.gov/gene/?term=57495
ENSG00000238120	LINC01589	long intergenic non-protein coding RNA 1589	100506737	https://www.ncbi.nlm.nih.gov/gene/?term=100506737
ENSG00000124664	SPDEF	SAM pointed domain containing ETS transcription factor	25803	https://www.ncbi.nlm.nih.gov/gene/?term=25803
ENSG00000266524	GDF10	growth differentiation factor 10	2662	https://www.ncbi.nlm.nih.gov/gene/?term=2662
ENSG00000157851	DPYSL5	dihydropyrimidinase like 5	56896	https://www.ncbi.nlm.nih.gov/gene/?term=56896
ENSG00000250493	LOC101929227	uncharacterized LOC101929227	101929227	https://www.ncbi.nlm.nih.gov/gene/?term=101929227
ENSG00000264370	MIR3125	microRNA 3125	100422986	https://www.ncbi.nlm.nih.gov/gene/?term=100422986
ENSG00000237412	PRSS56	serine protease 56	646960	https://www.ncbi.nlm.nih.gov/gene/?term=646960
ENSG00000104140	RHOV	ras homolog family member V	171177	https://www.ncbi.nlm.nih.gov/gene/?term=171177
ENSG00000154975	CA10	carbonic anhydrase 10	56934	https://www.ncbi.nlm.nih.gov/gene/?term=56934
ENSG00000254656	RTL1	retrotransposon Gag like 1	388015	https://www.ncbi.nlm.nih.gov/gene/?term=388015
ENSG00000185247	MAGEA11	MAGE family member A11	4110	https://www.ncbi.nlm.nih.gov/gene/?term=4110
ENSG00000198633	ZNF534	zinc finger protein 534	147658	https://www.ncbi.nlm.nih.gov/gene/?term=147658
ENSG00000240224	UGT1A5	UDP glucuronosyltransferase family 1 member A5	54579	https://www.ncbi.nlm.nih.gov/gene/?term=54579
ENSG00000259518	LINC01583	long intergenic non-protein coding RNA 1583	101929690	https://www.ncbi.nlm.nih.gov/gene/?term=101929690
ENSG00000172023	REG1B	regenerating family member 1 beta	5968	https://www.ncbi.nlm.nih.gov/gene/?term=5968
ENSG00000144834	TAGLN3	transgelin 3	29114	https://www.ncbi.nlm.nih.gov/gene/?term=29114
ENSG00000100593	ISM2	isthmin 2	145501	https://www.ncbi.nlm.nih.gov/gene/?term=145501
ENSG00000174460	ZCCHC12	zinc finger CCHC-type containing 12	170261	https://www.ncbi.nlm.nih.gov/gene/?term=170261
ENSG00000277586	NEFL	neurofilament light	4747	https://www.ncbi.nlm.nih.gov/gene/?term=4747
ENSG00000245466	LOC101928075	uncharacterized LOC101928075	101928075	https://www.ncbi.nlm.nih.gov/gene/?term=101928075
ENSG00000184502	GAST	gastrin	2520	https://www.ncbi.nlm.nih.gov/gene/?term=2520
ENSG00000227640	SOX21-AS1	SOX21 antisense divergent transcript 1	100507533	https://www.ncbi.nlm.nih.gov/gene/?term=100507533
ENSG00000204118	NAP1L6	nucleosome assembly protein 1 like 6	645996	https://www.ncbi.nlm.nih.gov/gene/?term=645996
ENSG00000165643	SOHLH1	spermatogenesis and oogenesis specific basic helix-loop-helix 1	402381	https://www.ncbi.nlm.nih.gov/gene/?term=402381
ENSG00000251493	FOXD1	forkhead box D1	2297	https://www.ncbi.nlm.nih.gov/gene/?term=2297
ENSG00000256151	ADGRD1-AS1	ADGRD1 antisense RNA 1	105755954	https://www.ncbi.nlm.nih.gov/gene/?term=105755954
ENSG00000236719	OVAAL	ovarian adenocarcinoma amplified long non-coding RNA	148756	https://www.ncbi.nlm.nih.gov/gene/?term=148756
ENSG00000168843	FSTL5	follistatin like 5	56884	https://www.ncbi.nlm.nih.gov/gene/?term=56884
ENSG00000164434	FABP7	fatty acid binding protein 7	2173	https://www.ncbi.nlm.nih.gov/gene/?term=2173
ENSG00000174899	PQLC2L	PQ loop repeat containing 2 like	152078	https://www.ncbi.nlm.nih.gov/gene/?term=152078
ENSG00000258548	LINC00645	long intergenic non-protein coding RNA 645	100505967	https://www.ncbi.nlm.nih.gov/gene/?term=100505967
ENSG00000261121	LINC02473	long intergenic non-protein coding RNA 2473	107986266	https://www.ncbi.nlm.nih.gov/gene/?term=107986266
ENSG00000166448	TMEM130	transmembrane protein 130	222865	https://www.ncbi.nlm.nih.gov/gene/?term=222865
ENSG00000140600	SH3GL3	SH3 domain containing GRB2 like 3, endophilin A3	6457	https://www.ncbi.nlm.nih.gov/gene/?term=6457
ENSG00000135443	KRT85	keratin 85	3891	https://www.ncbi.nlm.nih.gov/gene/?term=3891
ENSG00000114204	SERPINI2	serpin family I member 2	5276	https://www.ncbi.nlm.nih.gov/gene/?term=5276
ENSG00000129991	TNNI3	troponin I3, cardiac type	7137	https://www.ncbi.nlm.nih.gov/gene/?term=7137
ENSG00000254266	PKIA-AS1	PKIA antisense RNA 1	101927003	https://www.ncbi.nlm.nih.gov/gene/?term=101927003
ENSG00000163735	CXCL5	C-X-C motif chemokine ligand 5	6374	https://www.ncbi.nlm.nih.gov/gene/?term=6374
ENSG00000106541	AGR2	anterior gradient 2, protein disulphide isomerase family member	10551	https://www.ncbi.nlm.nih.gov/gene/?term=10551
ENSG00000153779	TGIF2LX	TGFB induced factor homeobox 2 like X-linked	90316	https://www.ncbi.nlm.nih.gov/gene/?term=90316
ENSG00000149654	CDH22	cadherin 22	64405	https://www.ncbi.nlm.nih.gov/gene/?term=64405
ENSG00000281327	LINC01338	long intergenic non-protein coding RNA 1338	102546175	https://www.ncbi.nlm.nih.gov/gene/?term=102546175
ENSG00000255298	OR8G5	olfactory receptor family 8 subfamily G member 5	219865	https://www.ncbi.nlm.nih.gov/gene/?term=219865
ENSG00000184029	DSCR4	Down syndrome critical region 4	10281	https://www.ncbi.nlm.nih.gov/gene/?term=10281
ENSG00000174448	STARD6	StAR related lipid transfer domain containing 6	147323	https://www.ncbi.nlm.nih.gov/gene/?term=147323
ENSG00000173157	ADAMTS20	ADAM metallopeptidase with thrombospondin type 1 motif 20	80070	https://www.ncbi.nlm.nih.gov/gene/?term=80070
ENSG00000205634	LINC00898	long intergenic non-protein coding RNA 898	400932	https://www.ncbi.nlm.nih.gov/gene/?term=400932
ENSG00000106236	NPTX2	neuronal pentraxin 2	4885	https://www.ncbi.nlm.nih.gov/gene/?term=4885
ENSG00000037965	HOXC8	homeobox C8	3224	https://www.ncbi.nlm.nih.gov/gene/?term=3224
ENSG00000134443	GRP	gastrin releasing peptide	2922	https://www.ncbi.nlm.nih.gov/gene/?term=2922
ENSG00000269067	ZNF728	zinc finger protein 728	388523	https://www.ncbi.nlm.nih.gov/gene/?term=388523
ENSG00000227517	LINC01483	long intergenic non-protein coding RNA 1483	101928122	https://www.ncbi.nlm.nih.gov/gene/?term=101928122
ENSG00000276399	FLJ36000	uncharacterized FLJ36000	284124	https://www.ncbi.nlm.nih.gov/gene/?term=284124
ENSG00000223829	LOC105375267	uncharacterized LOC105375267	105375267	https://www.ncbi.nlm.nih.gov/gene/?term=105375267
ENSG00000251129	LINC02506	long intergenic non-protein coding RNA 2506	102723828	https://www.ncbi.nlm.nih.gov/gene/?term=102723828
ENSG00000107317	PTGDS	prostaglandin D2 synthase	5730	https://www.ncbi.nlm.nih.gov/gene/?term=5730
ENSG00000070729	CNGB1	cyclic nucleotide gated channel beta 1	1258	https://www.ncbi.nlm.nih.gov/gene/?term=1258
ENSG00000171126	KCNG3	potassium voltage-gated channel modifier subfamily G member 3	170850	https://www.ncbi.nlm.nih.gov/gene/?term=170850
ENSG00000258240	LOC105369980	uncharacterized LOC105369980	105369980	https://www.ncbi.nlm.nih.gov/gene/?term=105369980
ENSG00000265933	LINC00668	long intergenic non-protein coding RNA 668	400643	https://www.ncbi.nlm.nih.gov/gene/?term=400643
ENSG00000226690	LOC102725191	uncharacterized LOC102725191	102725191	https://www.ncbi.nlm.nih.gov/gene/?term=102725191
ENSG00000269994	LOC440173	uncharacterized LOC440173	440173	https://www.ncbi.nlm.nih.gov/gene/?term=440173
ENSG00000268621	IGFL2-AS1	IGFL2 antisense RNA 1	645553	https://www.ncbi.nlm.nih.gov/gene/?term=645553
ENSG00000197273	GUCA2A	guanylate cyclase activator 2A	2980	https://www.ncbi.nlm.nih.gov/gene/?term=2980
ENSG00000225366	TDGF1P3	teratocarcinoma-derived growth factor 1 pseudogene 3	6998	https://www.ncbi.nlm.nih.gov/gene/?term=6998
ENSG00000148408	CACNA1B	calcium voltage-gated channel subunit alpha1 B	774	https://www.ncbi.nlm.nih.gov/gene/?term=774
ENSG00000149305	HTR3B	5-hydroxytryptamine receptor 3B	9177	https://www.ncbi.nlm.nih.gov/gene/?term=9177
ENSG00000204983	PRSS1	serine protease 1	5644	https://www.ncbi.nlm.nih.gov/gene/?term=5644
ENSG00000101197	BIRC7	baculoviral IAP repeat containing 7	79444	https://www.ncbi.nlm.nih.gov/gene/?term=79444
ENSG00000225329	LHFPL3-AS2	LHFPL3 antisense RNA 2	723809	https://www.ncbi.nlm.nih.gov/gene/?term=723809
ENSG00000198028	ZNF560	zinc finger protein 560	147741	https://www.ncbi.nlm.nih.gov/gene/?term=147741
ENSG00000236651	DLX2-DT	DLX2 divergent transcript	104326193	https://www.ncbi.nlm.nih.gov/gene/?term=104326193
ENSG00000184811	TRARG1	trafficking regulator of GLUT4 (SLC2A4) 1	286753	https://www.ncbi.nlm.nih.gov/gene/?term=286753
ENSG00000106013	ANKRD7	ankyrin repeat domain 7	56311	https://www.ncbi.nlm.nih.gov/gene/?term=56311
ENSG00000164756	SLC30A8	solute carrier family 30 member 8	169026	https://www.ncbi.nlm.nih.gov/gene/?term=169026
ENSG00000182330	PRAMEF8	PRAME family member 8	391002	https://www.ncbi.nlm.nih.gov/gene/?term=391002
ENSG00000227877	MRLN	myoregulin	100507027	https://www.ncbi.nlm.nih.gov/gene/?term=100507027
ENSG00000154162	CDH12	cadherin 12	1010	https://www.ncbi.nlm.nih.gov/gene/?term=1010
ENSG00000134640	MTNR1B	melatonin receptor 1B	4544	https://www.ncbi.nlm.nih.gov/gene/?term=4544
ENSG00000164744	SUN3	Sad1 and UNC84 domain containing 3	256979	https://www.ncbi.nlm.nih.gov/gene/?term=256979
ENSG00000239620	PRR20G	proline rich 20G	100419008	https://www.ncbi.nlm.nih.gov/gene/?term=100419008
ENSG00000095713	CRTAC1	cartilage acidic protein 1	55118	https://www.ncbi.nlm.nih.gov/gene/?term=55118
ENSG00000250420	AACSP1	acetoacetyl-CoA synthetase pseudogene 1	729522	https://www.ncbi.nlm.nih.gov/gene/?term=729522
ENSG00000174607	UGT8	UDP glycosyltransferase 8	7368	https://www.ncbi.nlm.nih.gov/gene/?term=7368
ENSG00000137948	BRDT	bromodomain testis associated	676	https://www.ncbi.nlm.nih.gov/gene/?term=676
ENSG00000181408	UTS2R	urotensin 2 receptor	2837	https://www.ncbi.nlm.nih.gov/gene/?term=2837
ENSG00000104112	SCG3	secretogranin III	29106	https://www.ncbi.nlm.nih.gov/gene/?term=29106
ENSG00000267795	SMIM22	small integral membrane protein 22	440335	https://www.ncbi.nlm.nih.gov/gene/?term=440335
ENSG00000172551	MUCL1	mucin like 1	118430	https://www.ncbi.nlm.nih.gov/gene/?term=118430
ENSG00000214107	MAGEB1	MAGE family member B1	4112	https://www.ncbi.nlm.nih.gov/gene/?term=4112
ENSG00000180287	PLD5	phospholipase D family member 5	200150	https://www.ncbi.nlm.nih.gov/gene/?term=200150
ENSG00000236520	GPC6-AS1	GPC6 antisense RNA 1	100873972	https://www.ncbi.nlm.nih.gov/gene/?term=100873972
ENSG00000007038	PRSS21	serine protease 21	10942	https://www.ncbi.nlm.nih.gov/gene/?term=10942
ENSG00000163377	FAM19A4	family with sequence similarity 19 member A4, C-C motif chemokine like	151647	https://www.ncbi.nlm.nih.gov/gene/?term=151647
ENSG00000167751	KLK2	kallikrein related peptidase 2	3817	https://www.ncbi.nlm.nih.gov/gene/?term=3817
ENSG00000159224	GIP	gastric inhibitory polypeptide	2695	https://www.ncbi.nlm.nih.gov/gene/?term=2695
ENSG00000074803	SLC12A1	solute carrier family 12 member 1	6557	https://www.ncbi.nlm.nih.gov/gene/?term=6557
ENSG00000183324	REC114	REC114 meiotic recombination protein	283677	https://www.ncbi.nlm.nih.gov/gene/?term=283677
ENSG00000225420	LOC101928371	uncharacterized LOC101928371	101928371	https://www.ncbi.nlm.nih.gov/gene/?term=101928371
